ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Children,Dt_Customer,Customer_Tenure,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,TotalPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,PreviousCampaignAcceptedTotal,CampaignAcceptedTotal,Complain,SpendPercentile,CustomerValueSegment,RetentionSegment
8895,1985,29,Graduation,Single,70596.0,0,0,0,2012-10-05,632,68,347,44,534,17,0,26,968,1,3,5,12,2,21,0,0,0,0,0,0,0,0,0,0.7159296028880866,Mid Value,Loyal Customers
8584,1952,62,PhD,Together,85431.0,0,0,0,2013-06-08,386,54,376,53,462,168,53,53,1165,1,2,7,7,0,17,0,0,0,0,0,0,0,0,0,0.7946750902527075,Mid Value,Potential Loyalists
2694,1967,47,Graduation,Married,42664.0,0,1,1,2014-03-18,103,44,21,0,3,0,0,0,24,1,1,0,3,6,5,0,0,0,0,0,0,0,0,0,0.059341155234657036,Low Value,Low Value
8910,1955,59,Graduation,Together,42586.0,1,1,2,2012-10-29,608,7,194,2,56,0,0,0,252,5,4,1,6,8,16,0,0,0,0,0,1,0,1,0,0.4280234657039711,Low Value,Low Value
7433,1985,29,Graduation,Single,29760.0,1,0,1,2012-08-29,669,87,64,4,68,7,5,17,165,4,3,1,4,8,12,0,0,0,0,0,0,0,0,0,0.378384476534296,Low Value,Low Value
164,1977,37,PhD,Married,28973.0,0,0,0,2012-10-13,624,59,206,0,46,3,2,12,269,2,5,1,5,8,13,0,0,0,0,0,0,0,0,0,0.44133574007220217,Low Value,Low Value
10477,1973,41,PhD,Together,39435.0,1,0,1,2013-08-06,327,16,71,0,18,0,0,13,102,1,3,1,2,7,7,0,0,0,0,0,0,0,0,0,0.3219765342960289,Low Value,Low Value
2681,1984,30,2n Cycle,Married,65370.0,0,0,0,2013-08-01,332,1,71,22,112,138,89,29,461,1,2,3,13,1,19,0,0,0,0,0,0,0,0,0,0.5383574007220217,Mid Value,Potential Loyalists
5150,1979,35,Basic,Single,20194.0,1,0,1,2012-12-17,559,64,0,4,7,11,10,15,47,2,2,0,3,6,7,0,0,0,0,0,0,0,0,0,0.16290613718411553,Low Value,Low Value
5283,1976,38,PhD,Single,42473.0,1,1,2,2014-02-17,132,72,93,1,21,0,4,25,144,3,2,1,4,5,10,0,0,0,0,0,0,0,0,0,0.36304151624548736,Low Value,Low Value
9645,1968,46,Graduation,Married,64590.0,0,0,0,2012-10-14,623,98,920,138,168,36,46,30,1338,1,9,4,10,6,24,0,0,0,0,0,0,0,0,0,0.8499548736462094,High Value,At-Risk High Value
10678,1959,55,Graduation,Together,71232.0,0,1,1,2013-11-28,213,91,653,17,170,34,26,17,917,2,11,2,10,7,25,0,0,0,0,0,0,0,0,0,0.6981046931407943,Mid Value,Loyal Customers
7261,1971,43,Graduation,Together,34600.0,1,1,2,2013-01-01,544,8,199,33,60,8,3,15,318,5,5,2,5,8,17,0,0,0,0,0,1,0,1,0,0.47044223826714804,Low Value,Loyal Customers
9648,1967,47,Graduation,Single,46904.0,1,1,2,2012-11-03,603,20,153,4,56,0,9,31,253,4,5,1,4,8,14,0,0,0,0,0,0,0,0,0,0.4287003610108303,Low Value,Low Value
2870,1973,41,Graduation,Married,49094.0,0,1,1,2012-09-21,646,6,376,0,38,11,8,69,502,5,6,3,6,6,20,0,0,0,0,0,0,0,0,0,0.555956678700361,Mid Value,Potential Loyalists
8008,1983,31,Graduation,Together,36075.0,1,0,1,2013-12-09,202,54,46,0,30,12,1,30,119,1,2,0,4,6,7,0,0,0,0,0,0,0,0,0,0.3361913357400722,Low Value,Low Value
1513,1979,35,2n Cycle,Together,60839.0,1,1,2,2012-08-28,670,72,600,21,128,223,150,128,1250,13,2,2,12,8,29,0,0,0,0,0,0,0,0,0,0.8271660649819494,High Value,At-Risk High Value
6173,1979,35,Graduation,Together,77298.0,0,1,1,2013-11-02,239,46,425,115,292,23,35,79,969,1,6,6,11,3,24,0,0,0,0,0,0,0,0,0,0.7168321299638989,Mid Value,Potential Loyalists
1419,1950,64,Graduation,Together,34026.0,1,1,2,2013-08-05,328,11,18,6,15,12,8,17,76,3,2,1,3,5,9,0,0,0,0,0,0,0,0,0,0.27120938628158847,Low Value,Low Value
9150,1963,51,PhD,Single,48918.0,1,1,2,2014-04-12,78,21,52,0,9,0,0,1,62,2,1,0,4,4,7,0,0,0,0,0,0,0,0,0,0.22382671480144403,Low Value,Low Value
7960,1962,52,2n Cycle,Together,82122.0,0,0,0,2013-08-15,318,89,734,22,350,151,25,100,1382,1,3,9,13,1,26,0,0,0,0,1,0,1,1,0,0.8634927797833934,High Value,At-Risk High Value
1250,1976,38,Graduation,Single,37697.0,1,0,1,2014-02-07,142,82,34,6,21,11,4,8,84,1,2,1,3,6,7,0,0,0,0,0,0,0,0,0,0.289485559566787,Low Value,Low Value
9905,1952,62,Graduation,Together,34074.0,1,1,2,2013-07-13,351,69,135,1,41,10,1,67,255,5,3,3,3,6,14,0,0,1,0,0,0,1,1,0,0.4296028880866426,Low Value,Low Value
10691,1960,54,Master,Married,28520.0,1,1,2,2013-06-14,380,55,11,0,10,0,2,20,43,1,1,1,2,6,5,0,0,0,0,0,0,0,0,0,0.13740974729241878,Low Value,Low Value
7002,1955,59,Graduation,Single,62535.0,0,1,1,2013-10-03,269,13,163,48,90,0,45,52,398,1,3,2,8,3,14,0,0,0,0,0,0,0,0,0,0.5018050541516246,Mid Value,Potential Loyalists
2952,1977,37,Master,Single,36273.0,1,0,1,2014-04-16,74,80,29,3,30,3,2,9,76,2,3,0,3,6,8,0,0,0,0,0,0,0,0,0,0.27120938628158847,Low Value,Low Value
8439,1964,50,Graduation,Together,63404.0,0,2,2,2014-06-06,23,97,734,26,70,11,44,17,902,2,6,3,4,4,15,1,0,0,0,0,0,1,1,0,0.6895306859205776,Mid Value,Low Value
762,1981,33,2n Cycle,Together,75774.0,1,0,1,2014-05-02,58,27,340,21,134,258,14,56,823,1,7,5,8,4,21,0,0,0,0,0,0,0,0,0,0.6633574007220217,Mid Value,Potential Loyalists
2831,1976,38,Graduation,Together,78416.0,0,1,1,2014-06-27,2,99,453,38,279,188,38,183,1179,2,7,7,10,3,26,0,0,0,0,0,0,0,0,0,0.8023465703971119,High Value,At-Risk High Value
6977,1974,40,Graduation,Together,75702.0,0,1,1,2012-10-14,623,87,1073,0,629,145,37,37,1921,1,10,5,13,6,29,0,0,0,0,1,0,1,1,0,0.9697653429602888,High Value,At-Risk High Value
6289,1951,63,Master,Together,59385.0,1,1,2,2013-04-28,427,85,135,0,10,0,4,36,185,2,3,1,4,5,10,0,0,0,0,0,0,0,0,0,0.3935018050541516,Low Value,Low Value
4168,1966,48,Graduation,Single,37070.0,1,1,2,2013-03-20,466,30,231,7,137,4,15,39,433,9,5,1,8,7,23,0,0,0,0,0,1,0,1,0,0.523014440433213,Mid Value,Potential Loyalists
8397,1951,63,Graduation,Married,44689.0,1,1,2,2014-01-10,170,82,18,0,5,0,0,11,34,2,1,1,2,7,6,0,0,1,0,0,0,1,1,0,0.09747292418772563,Low Value,Low Value
9284,1958,56,Graduation,Together,53977.0,0,1,1,2013-06-08,386,21,620,16,165,0,24,82,907,5,5,5,12,5,27,0,0,0,0,0,0,0,0,0,0.6931407942238267,Mid Value,Potential Loyalists
6237,1966,48,PhD,Single,7144.0,0,2,2,2013-12-07,204,92,81,4,33,5,2,291,416,0,23,1,1,0,25,0,0,0,0,0,0,0,0,0,0.5151173285198556,Mid Value,Loyal Customers
3130,1964,50,Graduation,Single,18701.0,1,1,2,2013-06-04,390,95,12,4,2,10,6,10,44,4,2,0,4,5,10,0,0,0,0,0,0,0,0,0,0.14395306859205775,Low Value,Low Value
1619,1956,58,Graduation,Married,90369.0,0,0,0,2014-04-28,62,2,292,51,981,224,23,17,1588,1,4,6,6,1,17,0,0,0,0,0,1,0,1,0,0.9131317689530686,High Value,Champions
1990,1974,40,PhD,Single,63159.0,0,0,0,2012-11-05,601,74,965,34,586,89,86,37,1797,1,3,5,8,3,17,0,0,1,0,0,0,1,1,0,0.9530685920577617,High Value,At-Risk High Value
5513,1966,48,Graduation,Together,37758.0,1,1,2,2012-10-04,633,49,27,2,10,0,0,1,40,2,1,0,3,8,6,0,0,0,0,0,0,0,0,0,0.12319494584837545,Low Value,Low Value
269,1963,51,PhD,Single,46757.0,0,1,1,2012-11-16,590,71,777,30,163,0,51,122,1143,6,4,4,7,9,21,0,0,0,0,0,0,0,0,0,0.7840703971119134,Mid Value,Loyal Customers
8093,1969,45,Master,Married,79734.0,0,0,0,2014-06-28,1,72,572,8,232,23,62,17,914,1,4,3,6,1,14,1,0,0,0,0,0,1,1,0,0.6967509025270758,Mid Value,Low Value
10513,1992,22,Graduation,Together,63207.0,0,0,0,2013-01-20,525,68,438,169,565,91,169,70,1502,1,2,3,6,7,12,1,0,0,0,0,0,1,1,0,0.891245487364621,High Value,At-Risk High Value
10177,1954,60,Graduation,Divorced,72071.0,0,1,1,2013-02-14,500,4,531,69,300,150,138,150,1338,3,5,4,8,2,20,0,0,0,0,0,0,0,0,0,0.8499548736462094,High Value,Champions
2549,1983,31,PhD,Together,21840.0,1,0,1,2013-07-21,343,80,17,0,9,0,0,1,27,1,1,0,3,9,5,0,0,0,0,0,0,0,0,0,0.06994584837545126,Low Value,Low Value
5782,1982,32,2n Cycle,Together,58582.0,0,1,1,2013-09-28,274,15,402,35,106,101,77,42,763,2,9,2,9,5,22,0,0,0,1,0,0,1,1,0,0.6407942238267148,Mid Value,Potential Loyalists
10057,1951,63,Graduation,Single,72282.0,0,0,0,2013-07-19,345,70,503,27,419,90,139,153,1331,1,5,7,9,7,22,0,0,0,0,0,1,0,1,0,0.8465703971119134,High Value,At-Risk High Value
10307,1956,58,Graduation,Married,50387.0,0,2,2,2013-08-31,302,91,369,9,87,12,14,34,525,3,6,2,8,5,19,0,0,0,0,0,0,0,0,0,0.5631768953068592,Mid Value,Loyal Customers
8566,1961,53,PhD,Together,32583.0,1,1,2,2014-06-15,14,10,5,0,3,0,0,1,9,1,1,0,2,7,4,0,0,0,0,0,0,0,0,0,0.003835740072202166,Low Value,Low Value
2415,1962,52,Graduation,Together,62568.0,0,1,1,2014-04-07,83,99,362,17,398,80,35,61,953,3,5,3,5,4,16,1,0,0,0,0,0,1,1,0,0.7093862815884476,Mid Value,Low Value
5684,1971,43,Master,Divorced,44635.0,1,1,2,2013-10-11,261,25,56,0,9,0,0,3,68,2,2,0,3,7,7,0,0,0,0,0,0,0,0,0,0.24751805054151624,Low Value,Low Value
8334,1971,43,Master,Single,33316.0,1,1,2,2013-10-04,268,34,79,1,31,4,4,12,131,3,2,1,4,6,10,0,0,0,0,0,0,0,0,0,0.3495036101083033,Low Value,Low Value
9166,1968,46,Graduation,Married,63967.0,0,1,1,2013-08-09,324,57,387,84,141,73,35,162,882,3,4,4,12,2,23,0,0,0,0,0,0,0,0,0,0.6816335740072202,Mid Value,Potential Loyalists
1440,1978,36,2n Cycle,Together,52513.0,0,0,0,2012-09-04,663,84,367,17,241,104,188,232,1149,2,9,5,9,7,25,0,0,0,0,0,0,0,0,0,0.7867779783393501,Mid Value,Loyal Customers
78,1969,45,Graduation,Married,25293.0,1,0,1,2013-09-15,287,51,15,0,11,0,2,9,37,1,1,1,2,8,5,0,0,0,0,0,0,0,0,0,0.10898014440433212,Low Value,Low Value
5441,1965,49,PhD,Widow,54111.0,0,1,1,2013-08-25,308,97,267,6,54,8,3,50,388,2,5,2,6,5,15,0,0,0,0,0,0,0,0,0,0.4954873646209386,Low Value,Low Value
5302,1986,28,Graduation,Together,78394.0,0,0,0,2013-02-15,499,13,298,27,697,216,24,166,1428,1,4,6,5,2,16,0,0,0,0,0,1,0,1,0,0.8720667870036101,High Value,Potential Loyalists
4687,1958,56,Master,Married,80739.0,0,0,0,2013-05-23,402,92,674,92,736,39,0,92,1633,1,3,11,9,1,24,0,0,0,0,0,0,0,0,0,0.9230595667870036,High Value,At-Risk High Value
1087,1975,39,Master,Together,22669.0,1,0,1,2013-05-22,403,30,16,14,36,37,22,48,173,3,4,1,2,9,10,0,0,0,0,0,1,0,1,0,0.3835740072202166,Low Value,Low Value
6859,1987,27,Graduation,Single,29236.0,1,0,1,2013-10-08,264,30,37,4,24,16,9,9,99,2,4,0,3,9,9,0,0,0,0,0,0,0,0,0,0.315884476534296,Low Value,Low Value
9860,1959,55,Graduation,Together,44911.0,0,1,1,2013-03-15,471,11,159,0,22,2,1,31,215,3,4,1,4,7,12,0,0,0,0,0,0,0,0,0,0.40997292418772563,Low Value,Low Value
7129,1962,52,PhD,Married,54693.0,0,1,1,2013-02-17,497,72,686,17,142,23,26,35,929,8,6,4,13,6,31,0,0,0,0,0,0,0,0,0,0.7021660649819494,Mid Value,Loyal Customers
5866,1974,40,Graduation,Together,48186.0,1,0,1,2014-03-20,101,39,97,3,66,12,7,34,219,3,4,1,4,7,12,0,0,0,0,0,0,0,0,0,0.4120036101083033,Low Value,Low Value
10521,1977,37,Graduation,Married,54809.0,1,1,2,2013-09-11,291,0,63,6,57,13,13,22,174,4,2,1,5,4,12,0,0,0,0,0,1,0,1,0,0.384702166064982,Low Value,Low Value
7393,1978,36,Graduation,Together,41580.0,1,1,2,2012-12-10,566,15,56,5,24,4,0,3,92,3,2,1,3,5,9,0,0,0,0,0,0,0,0,0,0.3037003610108303,Low Value,Low Value
7849,1970,44,PhD,Married,80336.0,0,0,0,2013-09-09,293,12,209,19,456,160,142,66,1052,1,2,9,13,1,25,0,0,0,0,0,0,0,0,0,0.7518050541516246,Mid Value,Potential Loyalists
332,1957,57,Graduation,Married,47743.0,0,1,1,2013-03-22,464,56,198,2,43,0,12,20,275,3,4,1,6,6,14,0,0,0,1,0,0,1,1,0,0.447427797833935,Low Value,Low Value
9847,1955,59,2n Cycle,Married,62972.0,0,1,1,2012-08-03,695,39,313,15,47,20,0,192,587,2,7,4,3,6,16,0,0,0,0,0,0,0,0,0,0.5850631768953068,Mid Value,Potential Loyalists
531,1954,60,PhD,Divorced,57333.0,0,1,1,2012-09-22,645,55,941,14,397,76,58,176,1662,11,8,5,9,6,33,0,0,0,0,0,1,0,1,0,0.9289259927797834,High Value,Champions
9576,1982,32,PhD,Together,32313.0,1,0,1,2013-02-11,503,60,86,4,56,2,4,7,159,3,4,0,4,9,11,0,0,0,0,0,0,0,0,0,0.37364620938628157,Low Value,Low Value
6906,1953,61,Master,Widow,84953.0,0,0,0,2013-06-03,391,73,167,48,602,63,72,72,1024,1,3,10,4,2,18,1,0,0,1,1,1,3,4,0,0.740072202166065,Mid Value,Loyal Customers
7419,1968,46,Master,Divorced,27071.0,1,0,1,2014-04-23,67,90,8,3,19,0,2,3,35,2,2,0,3,6,7,0,0,0,0,0,0,0,0,0,0.10153429602888087,Low Value,Low Value
3170,1957,57,Master,Together,68148.0,0,0,0,2013-08-31,302,86,389,66,408,37,57,85,1042,1,4,4,6,2,15,0,0,0,0,0,0,0,0,0,0.7477436823104693,Mid Value,Low Value
8527,1965,49,Master,Together,65735.0,1,1,2,2013-12-07,204,37,239,7,119,4,15,11,395,5,6,2,6,7,19,0,0,0,0,0,0,0,0,0,0.4984205776173285,Low Value,Loyal Customers
7872,1975,39,PhD,Married,86836.0,0,0,0,2012-09-12,655,7,179,21,273,0,21,63,557,1,6,10,6,5,23,1,0,1,0,1,1,3,4,0,0.5726534296028881,Mid Value,Potential Loyalists
9931,1963,51,PhD,Married,4023.0,1,1,2,2014-06-23,6,29,5,0,1,1,1,1,9,15,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0.003835740072202166,Low Value,Low Value
10595,1990,24,Graduation,Married,30093.0,0,0,0,2013-07-08,356,19,2,6,28,13,4,16,69,1,2,0,3,7,6,0,0,0,0,0,0,0,0,0,0.2518050541516246,Low Value,Low Value
4609,1966,48,PhD,Married,57705.0,0,1,1,2014-01-11,169,14,383,0,53,6,4,40,486,3,8,1,6,6,18,0,0,0,0,0,0,0,0,0,0.5478339350180506,Mid Value,Potential Loyalists
5010,1988,26,Graduation,Single,25008.0,1,0,1,2014-02-02,147,72,2,8,8,6,1,9,34,2,1,0,3,8,6,0,0,0,0,0,0,0,0,0,0.09747292418772563,Low Value,Low Value
4427,1995,19,2n Cycle,Single,83257.0,0,0,0,2012-09-18,649,56,536,27,590,38,107,67,1365,1,5,10,12,6,28,0,0,1,0,1,1,2,3,1,0.8546931407942239,High Value,Champions
11148,1975,39,Graduation,Together,22280.0,1,0,1,2013-05-19,406,85,2,1,4,3,1,2,13,1,1,0,2,8,4,0,0,0,0,0,0,0,0,0,0.01105595667870036,Low Value,Low Value
1168,1978,36,PhD,Married,72159.0,0,0,0,2012-10-29,608,62,322,53,899,34,40,53,1401,1,4,6,10,2,21,0,0,0,0,0,0,0,0,0,0.868456678700361,High Value,At-Risk High Value
9595,1961,53,Graduation,Together,64260.0,0,0,0,2013-01-11,534,1,539,169,816,20,0,30,1574,1,4,5,4,3,14,0,0,0,0,0,1,0,1,0,0.9083935018050542,High Value,Potential Loyalists
10163,1984,30,PhD,Single,82733.0,0,0,0,2013-09-10,292,28,712,50,420,65,38,38,1323,1,8,4,7,4,20,0,0,0,0,0,1,0,1,0,0.845442238267148,High Value,Champions
2886,1971,43,Master,Divorced,74290.0,0,1,1,2013-08-12,321,70,1121,0,72,0,12,12,1217,4,10,8,10,6,32,1,0,0,1,0,0,2,2,0,0.8176895306859205,High Value,At-Risk High Value
6710,1951,63,Master,Single,58217.0,2,1,3,2012-11-17,589,84,68,1,13,3,5,13,103,1,2,0,4,6,7,0,0,0,0,0,0,0,0,0,0.3249097472924188,Low Value,Low Value
5316,1976,38,Master,Together,21024.0,0,0,0,2013-07-04,360,89,36,4,18,6,2,18,84,1,2,0,4,7,7,0,0,0,0,0,0,0,0,0,0.289485559566787,Low Value,Low Value
9029,1972,42,PhD,Married,70116.0,0,0,0,2013-01-26,519,73,707,44,603,95,58,29,1536,1,2,8,12,1,23,0,0,0,0,0,0,0,0,0,0.9000451263537906,High Value,At-Risk High Value
521,1985,29,Graduation,Together,54006.0,1,0,1,2012-09-18,649,42,174,77,203,6,24,97,581,2,8,1,7,7,18,0,0,0,0,0,0,0,0,0,0.5830324909747292,Mid Value,Potential Loyalists
1459,1966,48,PhD,Married,69063.0,0,1,1,2012-11-07,599,16,666,35,124,69,8,26,928,1,5,3,5,3,14,0,0,0,0,0,0,0,0,0,0.700812274368231,Mid Value,Potential Loyalists
10241,1975,39,2n Cycle,Divorced,11448.0,0,0,0,2013-12-15,196,16,0,0,0,6,2,6,14,1,1,0,2,6,4,0,0,0,0,0,0,0,0,0,0.013086642599277979,Low Value,Low Value
1630,1979,35,Graduation,Single,61825.0,0,1,1,2013-08-07,326,56,162,50,100,55,30,27,424,1,4,2,8,4,15,0,0,0,0,0,0,0,0,0,0.5185018050541517,Mid Value,Potential Loyalists
3254,1971,43,Graduation,Married,70886.0,1,0,1,2013-10-14,258,65,407,70,239,103,88,53,960,1,5,4,4,2,14,0,0,0,0,0,0,0,0,0,0.7116425992779783,Mid Value,Low Value
9064,1982,32,Graduation,Married,69109.0,0,0,0,2012-11-09,597,10,823,25,459,124,29,95,1555,1,6,6,7,4,20,0,0,0,0,1,1,1,2,0,0.9032039711191335,High Value,Champions
3678,1973,41,Graduation,Widow,60208.0,1,1,2,2012-10-07,630,13,488,23,71,15,0,59,656,11,8,3,7,7,29,0,0,0,1,0,1,1,2,0,0.6067238267148014,Mid Value,Potential Loyalists
4227,1968,46,Master,Together,32889.0,1,1,2,2013-09-06,296,78,28,0,13,4,2,8,55,3,2,1,3,5,9,0,0,0,0,0,0,0,0,0,0.1976534296028881,Low Value,Low Value
9467,1984,30,Graduation,Single,34738.0,1,0,1,2014-05-11,49,51,3,2,10,3,0,2,20,1,1,0,3,6,5,0,0,0,0,0,0,0,0,0,0.03813176895306859,Low Value,Low Value
8486,1971,43,Master,Together,30538.0,1,0,1,2012-10-01,636,27,284,0,52,8,3,20,367,4,9,0,4,10,17,0,0,0,0,0,0,0,0,0,0.4875902527075812,Low Value,Loyal Customers
2186,1977,37,2n Cycle,Together,82326.0,0,0,0,2014-03-10,111,30,938,142,754,159,81,183,2257,1,5,10,6,2,22,1,0,0,1,1,1,3,4,0,0.9945848375451264,High Value,Champions
3286,1967,47,PhD,Divorced,26642.0,1,0,1,2014-03-01,120,71,13,2,15,2,2,8,42,2,2,0,3,6,7,0,0,0,0,0,0,0,0,0,0.13199458483754511,Low Value,Low Value
8602,1964,50,Graduation,Divorced,69932.0,0,1,1,2013-06-12,382,97,412,172,153,150,105,57,1049,2,7,6,11,4,26,0,0,0,0,0,0,0,0,0,0.7511281588447654,Mid Value,Loyal Customers
3722,1972,42,Graduation,Single,44503.0,1,1,2,2014-04-16,74,83,31,1,8,0,0,8,48,2,2,0,3,6,7,0,0,0,0,0,0,0,0,0,0.1680956678700361,Low Value,Low Value
6715,1948,66,PhD,Single,60200.0,0,1,1,2013-01-02,543,3,502,19,132,0,6,26,685,6,6,2,11,6,25,0,0,0,0,0,0,0,0,0,0.6166516245487365,Mid Value,Potential Loyalists
4796,1952,62,Graduation,Divorced,49638.0,0,1,1,2014-04-19,71,71,18,10,3,3,5,0,39,1,1,0,3,2,5,0,0,0,0,0,0,0,0,0,0.12003610108303249,Low Value,Low Value
9612,1987,27,2n Cycle,Single,23830.0,0,0,0,2014-02-07,142,3,1,8,6,4,8,16,43,1,1,0,3,7,5,0,0,0,0,0,0,0,0,0,0.13740974729241878,Low Value,Low Value
3766,1959,55,Master,Widow,33051.0,0,0,0,2012-08-16,682,15,100,71,243,108,94,219,835,3,9,1,8,9,21,0,0,0,0,0,1,0,1,0,0.66764440433213,Mid Value,Potential Loyalists
1399,1958,56,Graduation,Married,72905.0,0,0,0,2014-01-21,159,52,407,114,445,181,165,203,1515,1,3,7,9,1,20,1,0,0,0,0,0,1,1,0,0.8953068592057761,High Value,Champions
1570,1951,63,PhD,Together,69702.0,0,1,1,2013-02-19,495,8,664,9,240,50,19,57,1039,2,7,7,10,4,26,0,0,0,0,0,0,0,0,0,0.746841155234657,Mid Value,Potential Loyalists
3426,1975,39,Graduation,Divorced,70300.0,1,0,1,2013-07-15,349,89,1045,61,338,60,46,46,1596,3,5,5,13,8,26,0,0,0,0,0,0,0,0,0,0.9138086642599278,High Value,At-Risk High Value
3074,1984,30,PhD,Married,70643.0,0,0,0,2012-10-15,622,66,1218,107,304,23,143,33,1828,1,5,8,4,6,18,0,0,0,0,0,1,0,1,0,0.9584837545126353,High Value,At-Risk High Value
8341,1969,45,PhD,Married,30396.0,1,0,1,2014-04-30,60,22,15,0,6,0,1,12,34,2,1,1,2,7,6,0,0,1,0,0,1,1,2,0,0.09747292418772563,Low Value,Low Value
5180,1968,46,PhD,Divorced,50616.0,0,1,1,2014-04-18,72,56,128,0,16,0,1,4,149,2,4,0,4,7,10,0,0,0,0,0,0,0,0,0,0.3671028880866426,Low Value,Low Value
6461,1969,45,Master,Single,62772.0,0,1,1,2013-05-19,406,74,581,49,157,43,8,108,946,1,5,6,11,2,23,0,0,0,1,0,0,1,1,0,0.7082581227436823,Mid Value,Loyal Customers
7679,1985,29,PhD,Single,30298.0,0,0,0,2014-05-19,41,48,6,3,12,6,1,0,28,1,1,1,3,3,6,0,0,0,0,0,0,0,0,0,0.07310469314079422,Low Value,Low Value
10702,1984,30,Graduation,Single,52413.0,1,0,1,2012-11-03,603,67,185,8,133,56,56,12,450,2,7,1,7,7,17,0,0,0,0,0,0,0,0,0,0.5340703971119134,Mid Value,Loyal Customers
7505,1957,57,PhD,Married,44155.0,1,1,2,2014-01-19,161,24,22,1,9,0,0,14,46,1,1,1,2,4,5,0,0,0,0,0,0,0,0,0,0.15681407942238268,Low Value,Low Value
5113,1971,43,PhD,Divorced,86979.0,0,0,0,2013-11-07,234,67,584,100,835,65,83,35,1702,1,5,5,5,2,16,0,0,1,0,0,1,1,2,0,0.9386281588447654,High Value,At-Risk High Value
10858,1975,39,Graduation,Together,76532.0,1,1,2,2013-09-09,293,38,355,30,177,90,138,30,820,4,9,5,7,5,25,0,0,0,0,0,0,0,0,0,0.6622292418772563,Mid Value,Potential Loyalists
2961,1982,32,Graduation,Married,42081.0,1,0,1,2013-02-26,488,86,175,10,110,54,6,27,382,2,6,3,4,6,15,0,0,1,0,0,0,1,1,0,0.4939079422382672,Low Value,Low Value
2747,1988,26,PhD,Married,67546.0,0,0,0,2012-08-31,667,90,864,134,768,150,38,172,2126,1,4,10,5,3,20,0,0,0,0,0,0,0,0,0,0.9898465703971119,High Value,At-Risk High Value
3010,1989,25,Master,Together,88420.0,0,0,0,2014-05-02,58,87,957,153,612,99,95,153,2069,1,4,7,8,1,20,1,0,1,0,1,0,3,3,0,0.9833032490974729,High Value,At-Risk High Value
5790,1985,29,Graduation,Married,31158.0,1,0,1,2013-01-27,518,62,25,6,16,20,0,5,72,2,2,0,3,8,7,0,0,0,0,0,0,0,0,0,0.2621841155234657,Low Value,Low Value
6892,1968,46,Graduation,Divorced,61671.0,0,1,1,2014-06-03,26,23,641,7,56,0,0,28,732,8,10,4,6,8,28,1,0,0,1,0,0,2,2,0,0.631543321299639,Mid Value,Potential Loyalists
1743,1974,40,Graduation,Single,69719.0,0,0,0,2014-05-26,34,99,273,86,208,177,14,43,801,1,2,3,5,1,11,0,0,0,0,0,0,0,0,0,0.6552346570397112,Mid Value,Low Value
3578,1949,65,Graduation,Divorced,49160.0,0,1,1,2013-10-20,252,29,122,21,43,25,10,15,236,2,3,1,6,6,12,0,0,0,0,0,0,0,0,0,0.42215703971119134,Low Value,Low Value
8462,1978,36,Basic,Together,24882.0,1,0,1,2012-09-09,658,52,1,4,10,29,0,36,80,1,1,1,2,6,5,0,0,1,0,0,0,1,1,0,0.28203971119133575,Low Value,Low Value
5558,1954,60,PhD,Single,90933.0,0,0,0,2014-03-31,90,90,1020,31,430,62,63,79,1685,1,4,6,4,1,15,0,0,0,0,1,0,1,1,0,0.9345667870036101,High Value,At-Risk High Value
4619,1945,69,PhD,Single,113734.0,0,0,0,2014-05-28,32,9,6,2,3,1,262,3,277,0,27,0,0,1,27,0,0,0,0,0,0,0,0,0,0.44855595667870035,Low Value,Loyal Customers
8780,1950,64,PhD,Together,59292.0,0,1,1,2013-06-13,381,71,378,14,68,19,14,14,507,2,3,5,8,3,18,0,0,0,0,0,0,0,0,0,0.5588898916967509,Mid Value,Loyal Customers
10789,1964,50,PhD,Married,45759.0,1,1,2,2013-02-23,491,13,42,1,18,3,0,4,68,2,2,0,3,7,7,0,0,0,0,0,0,0,0,0,0.24751805054151624,Low Value,Low Value
10779,1983,31,Graduation,Single,22148.0,0,0,0,2014-04-13,77,16,15,5,14,0,4,11,49,1,1,0,3,7,5,0,0,0,0,0,0,0,0,0,0.17373646209386281,Low Value,Low Value
5896,1987,27,Master,Married,73395.0,0,0,0,2014-03-18,103,94,272,7,80,20,7,11,397,1,4,4,6,2,15,0,0,0,0,0,0,0,0,0,0.5009025270758123,Mid Value,Low Value
2337,1971,43,Graduation,Divorced,29819.0,1,0,1,2013-10-24,248,77,9,1,24,2,1,2,39,3,3,0,3,6,9,0,0,0,0,0,0,0,0,0,0.12003610108303249,Low Value,Low Value
10951,1968,46,Graduation,Married,45688.0,0,1,1,2014-01-25,155,20,279,0,18,0,0,9,306,2,3,1,8,4,14,0,0,0,1,0,0,1,1,0,0.460514440433213,Low Value,Low Value
