customer_id,age,balance,job_type,marital_status,education_level,contact_type,num_transactions,avg_transaction_value,churn
3697,62,1547,entrepreneur,married,primary,email,10,61.39,0
3698,66,10337,student,married,secondary,phone,20,297.21,0
3699,52,2950,white_collar,divorced,secondary,phone,14,79.92,0
3700,57,12053,student,divorced,secondary,sms,33,155.83,0
3701,31,8206,blue_collar,married,secondary,sms,5,315.55,0
3702,52,10100,blue_collar,married,tertiary,phone,45,365.85,0
3703,65,9603,student,single,primary,sms,6,29.2,1
3704,62,15593,entrepreneur,divorced,secondary,sms,22,270.16,0
3705,37,4155,student,single,secondary,email,17,287.0,1
3706,66,5502,student,married,primary,sms,15,48.63,0
3707,30,9381,entrepreneur,single,tertiary,phone,39,255.34,0
3708,55,1772,entrepreneur,married,secondary,sms,40,359.78,0
3709,66,4632,entrepreneur,divorced,tertiary,phone,28,36.08,0
3710,63,5024,blue_collar,divorced,secondary,phone,2,382.53,0
3711,66,15369,student,married,secondary,sms,18,292.45,0
3712,25,12646,white_collar,divorced,primary,sms,27,418.28,0
3713,60,6185,entrepreneur,married,primary,sms,21,116.85,0
3714,37,12490,entrepreneur,single,tertiary,email,23,418.3,0
3715,50,13380,student,married,secondary,email,7,56.33,0
3716,43,4964,white_collar,single,tertiary,sms,48,207.88,1
3717,56,9416,student,married,primary,phone,19,107.75,0
3718,38,1321,student,divorced,primary,sms,9,439.25,1
3719,66,2960,entrepreneur,married,primary,email,12,355.41,0
3720,59,10802,entrepreneur,married,primary,email,46,22.43,0
3721,60,8528,blue_collar,married,primary,sms,30,14.67,0
3722,58,15485,white_collar,divorced,tertiary,phone,7,152.71,0
3723,26,9436,white_collar,married,tertiary,phone,2,80.21,0
3724,41,3353,entrepreneur,divorced,primary,email,17,318.85,0
3725,54,3882,entrepreneur,married,secondary,email,11,335.26,0
3726,66,17250,entrepreneur,single,secondary,email,12,471.56,0
3727,58,19165,white_collar,married,secondary,phone,3,476.5,0
3728,34,16443,blue_collar,single,secondary,email,21,332.86,0
3729,41,19149,white_collar,divorced,secondary,email,14,12.78,0
3730,38,10051,entrepreneur,divorced,primary,phone,15,185.91,0
3731,68,16369,entrepreneur,married,tertiary,email,42,261.44,0
3732,56,14667,blue_collar,divorced,primary,email,41,254.6,0
3733,58,11783,student,married,secondary,sms,10,305.64,0
3734,56,3613,student,divorced,secondary,email,36,480.67,0
3735,30,16979,white_collar,single,tertiary,sms,10,443.74,0
3736,28,13435,student,divorced,primary,email,17,63.36,0
3737,63,11472,student,single,tertiary,email,44,140.33,0
3738,36,5922,white_collar,married,secondary,sms,25,418.22,0
3739,28,14937,entrepreneur,married,secondary,email,27,413.91,0
3740,30,12222,student,married,tertiary,sms,33,144.93,0
3741,63,2172,entrepreneur,single,secondary,email,11,367.99,1
3742,62,8629,white_collar,married,primary,sms,13,339.3,0
3743,18,19039,entrepreneur,married,secondary,sms,1,242.03,0
3744,57,6059,entrepreneur,single,secondary,email,31,108.71,0
3745,61,9207,white_collar,divorced,primary,email,33,445.44,0
3746,36,6093,entrepreneur,married,secondary,sms,21,342.15,0
3747,29,5121,student,divorced,tertiary,phone,16,92.81,0
3748,25,19391,student,divorced,tertiary,email,39,355.35,0
3749,25,19398,student,married,secondary,email,23,373.3,0
3750,62,13646,student,married,primary,phone,10,444.57,0
3751,29,10274,entrepreneur,single,primary,phone,48,119.19,0
3752,65,16238,student,single,tertiary,sms,33,494.49,0
3753,50,11859,entrepreneur,married,secondary,email,22,85.16,0
3754,62,9290,blue_collar,divorced,primary,sms,41,304.34,0
3755,43,12986,entrepreneur,single,primary,email,6,332.02,1
3756,56,16879,student,single,tertiary,phone,47,215.29,0
3757,45,17422,blue_collar,married,tertiary,sms,36,242.77,0
3758,22,9928,white_collar,married,primary,email,47,446.55,0
3759,25,2610,entrepreneur,married,tertiary,email,10,326.18,0
3760,42,18133,student,married,primary,phone,16,253.53,0
3761,44,3535,student,single,secondary,phone,13,72.89,1
3762,63,3301,student,single,tertiary,email,20,13.6,1
3763,40,15253,white_collar,single,tertiary,phone,4,71.23,1
3764,47,19721,blue_collar,divorced,secondary,phone,20,478.53,0
3765,62,158,blue_collar,single,primary,sms,22,384.4,1
3766,64,11222,student,single,primary,email,29,483.89,0
3767,40,3071,entrepreneur,married,tertiary,sms,16,27.5,0
3768,66,9819,student,single,primary,phone,43,343.31,0
3769,64,14117,student,single,primary,email,47,31.7,0
3770,37,8414,entrepreneur,single,secondary,phone,43,393.21,0
3771,35,9728,student,married,secondary,phone,23,196.67,0
3772,35,9454,white_collar,single,secondary,email,30,56.93,0
3773,19,11592,student,single,tertiary,phone,30,288.34,0
3774,21,3445,white_collar,divorced,secondary,sms,43,147.26,0
3775,47,18970,student,divorced,secondary,email,3,333.19,0
3776,50,15457,blue_collar,divorced,primary,phone,24,332.51,0
3777,53,661,entrepreneur,divorced,secondary,phone,49,355.45,0
3778,35,6361,blue_collar,married,tertiary,phone,37,496.31,0
3779,54,1837,student,divorced,secondary,email,13,199.48,0
3780,36,9196,student,single,tertiary,sms,42,238.0,0
3781,64,12782,white_collar,divorced,primary,phone,32,404.26,0
3782,45,11823,student,married,primary,phone,37,293.4,0
3783,57,12198,student,divorced,secondary,phone,12,28.26,0
3784,37,9226,student,divorced,primary,email,8,423.11,0
3785,66,13489,blue_collar,married,secondary,phone,24,35.23,0
3786,50,8366,white_collar,married,primary,phone,44,93.7,0
3787,29,394,blue_collar,married,tertiary,phone,16,60.02,0
3788,68,11534,white_collar,married,primary,email,32,48.18,0
3789,32,5430,blue_collar,married,secondary,sms,34,22.59,0
3790,58,4755,student,married,secondary,email,35,36.96,0
3791,56,17593,blue_collar,single,secondary,sms,32,226.8,0
3792,19,13560,blue_collar,divorced,tertiary,sms,17,133.9,0
3793,46,3871,white_collar,divorced,primary,email,2,72.0,1
3794,58,8663,white_collar,married,secondary,phone,26,332.77,0
3795,27,17658,blue_collar,married,tertiary,sms,44,120.79,0
3796,19,1264,white_collar,single,tertiary,phone,17,19.29,1
3797,68,9575,white_collar,single,tertiary,sms,38,215.03,0
3798,28,12488,white_collar,married,primary,phone,49,162.11,0
3799,30,14069,entrepreneur,single,primary,phone,2,166.12,1
3800,27,8534,white_collar,single,primary,email,8,228.18,1
3801,31,19284,entrepreneur,married,tertiary,phone,46,337.77,0
3802,35,7362,entrepreneur,married,primary,sms,6,312.07,0
3803,68,1641,white_collar,married,secondary,phone,9,469.26,1
3804,26,2865,blue_collar,married,tertiary,phone,1,263.68,1
3805,56,10406,white_collar,divorced,primary,phone,5,241.56,0
3806,45,4591,student,divorced,tertiary,sms,39,114.57,0
3807,20,3183,blue_collar,married,tertiary,sms,9,380.14,1
3808,37,1957,entrepreneur,single,primary,sms,14,78.98,1
3809,23,869,entrepreneur,married,tertiary,phone,27,250.66,0
3810,44,17906,blue_collar,divorced,primary,email,9,216.45,0
3811,19,3072,blue_collar,single,primary,sms,36,332.57,1
3812,46,18356,white_collar,divorced,primary,phone,29,459.63,0
3813,55,5699,entrepreneur,married,tertiary,sms,20,473.83,0
3814,20,18753,student,divorced,tertiary,email,15,92.22,0
3815,33,5375,white_collar,divorced,primary,phone,36,138.29,0
3816,47,6671,blue_collar,divorced,tertiary,sms,3,407.7,0
3817,57,5172,entrepreneur,single,primary,sms,23,263.96,0
3818,19,9731,blue_collar,divorced,secondary,email,46,231.99,0
3819,34,11345,blue_collar,single,tertiary,sms,9,358.21,1
3820,58,14806,blue_collar,married,tertiary,phone,30,304.94,0
3821,29,5563,white_collar,married,secondary,phone,19,485.65,0
3822,52,7550,student,divorced,secondary,email,38,296.15,0
3823,60,11195,student,single,secondary,email,3,238.33,1
3824,18,1413,entrepreneur,married,primary,email,48,275.98,0
3825,62,7947,blue_collar,single,primary,phone,3,406.18,1
3826,32,17554,student,single,secondary,email,34,310.21,0
3827,43,9266,blue_collar,divorced,primary,sms,2,327.05,0
3828,54,10030,entrepreneur,divorced,tertiary,sms,27,486.01,0
3829,38,3385,blue_collar,single,secondary,phone,23,313.01,1
3830,66,3195,student,single,tertiary,sms,42,196.34,1
3831,48,16804,blue_collar,divorced,primary,email,32,348.75,0
3832,42,18805,student,single,secondary,sms,47,333.14,0
3833,40,655,entrepreneur,divorced,primary,email,35,16.79,0
3834,41,5532,blue_collar,single,tertiary,sms,40,238.99,0
3835,55,1486,student,divorced,primary,phone,18,374.02,0
3836,45,11339,entrepreneur,single,tertiary,email,27,254.53,0
3837,38,10719,blue_collar,divorced,primary,sms,11,392.01,0
3838,60,6954,entrepreneur,single,tertiary,phone,39,230.93,0
3839,35,10296,student,married,primary,sms,19,491.83,0
3840,53,16133,blue_collar,married,secondary,phone,25,153.52,0
3841,52,7737,blue_collar,single,secondary,sms,7,55.14,1
3842,62,13062,blue_collar,married,primary,email,31,220.71,0
3843,26,15040,entrepreneur,single,tertiary,email,2,275.44,1
3844,55,10718,entrepreneur,single,primary,email,38,181.06,0
3845,47,3893,student,married,secondary,email,5,128.72,1
3846,61,7473,white_collar,single,tertiary,email,14,339.31,0
3847,51,2613,blue_collar,divorced,primary,sms,18,194.79,0
3848,49,2427,blue_collar,single,primary,sms,36,319.37,1
3849,20,8909,student,single,tertiary,sms,4,391.75,1
3850,20,18649,blue_collar,married,primary,sms,24,382.89,0
3851,45,19792,entrepreneur,divorced,secondary,email,13,193.9,0
3852,61,6552,entrepreneur,single,secondary,phone,21,288.27,0
3853,32,7742,blue_collar,single,tertiary,email,33,230.33,0
3854,58,14535,blue_collar,single,primary,sms,20,436.69,0
3855,40,1092,entrepreneur,single,primary,email,5,440.59,1
3856,57,5524,blue_collar,single,secondary,email,24,178.43,0
3857,28,4481,entrepreneur,single,tertiary,email,35,54.95,1
3858,65,19658,white_collar,divorced,tertiary,phone,30,92.12,0
3859,49,4882,white_collar,divorced,tertiary,email,28,189.83,0
3860,53,7560,blue_collar,single,secondary,email,45,286.48,0
3861,50,19562,blue_collar,single,secondary,phone,7,331.83,1
3862,41,3083,blue_collar,married,tertiary,email,42,172.37,0
3863,56,14282,entrepreneur,divorced,tertiary,email,35,337.07,0
3864,51,2623,white_collar,divorced,primary,email,30,469.49,0
3865,45,9777,white_collar,single,primary,email,34,329.49,0
3866,54,10392,student,divorced,tertiary,email,39,87.7,0
3867,24,15189,student,divorced,secondary,sms,9,294.04,0
3868,21,4681,blue_collar,married,secondary,email,12,275.53,0
3869,54,12007,entrepreneur,married,primary,phone,29,436.64,0
3870,18,5709,blue_collar,divorced,tertiary,email,10,181.65,0
3871,18,18485,white_collar,divorced,secondary,sms,27,217.24,0
3872,64,17871,blue_collar,divorced,secondary,phone,19,303.34,0
3873,37,11475,blue_collar,single,secondary,phone,13,266.97,0
3874,36,17514,white_collar,married,secondary,email,42,362.32,0
3875,46,10057,white_collar,single,primary,sms,37,29.79,0
3876,27,13055,white_collar,married,secondary,email,32,286.12,0
3877,35,1320,white_collar,married,secondary,sms,15,69.62,0
3878,45,13263,student,married,tertiary,sms,21,164.45,0
3879,52,13389,entrepreneur,divorced,tertiary,email,3,334.2,0
3880,60,12637,entrepreneur,married,primary,sms,8,87.13,0
3881,64,9910,white_collar,single,primary,email,6,161.33,1
3882,48,9555,entrepreneur,married,primary,sms,29,354.47,0
3883,44,9163,entrepreneur,single,primary,phone,19,328.89,0
3884,28,934,entrepreneur,married,secondary,email,17,54.61,0
3885,66,1824,entrepreneur,married,tertiary,sms,10,292.86,0
3886,66,2513,white_collar,divorced,secondary,phone,33,82.15,0
3887,55,9605,blue_collar,single,secondary,phone,13,133.61,0
3888,22,4598,blue_collar,married,secondary,phone,27,235.01,0
3889,25,2205,blue_collar,married,tertiary,phone,42,63.58,0
3890,51,2668,student,single,primary,email,12,496.89,1
3891,65,9430,entrepreneur,married,primary,sms,2,91.03,0
3892,69,16693,white_collar,divorced,tertiary,phone,10,392.84,0
3893,29,5011,white_collar,single,tertiary,sms,21,416.62,0
3894,55,18704,student,divorced,primary,sms,23,497.29,0
3895,18,16717,white_collar,single,secondary,sms,1,220.04,1
3896,48,892,blue_collar,single,primary,email,33,438.31,1
3897,21,14295,student,single,tertiary,email,26,479.19,0
3898,66,14001,white_collar,married,primary,phone,15,94.72,0
3899,62,15862,student,single,primary,sms,22,244.92,0
3900,67,19594,student,single,primary,email,25,39.41,0
3901,22,18650,white_collar,single,tertiary,email,1,314.15,1
3902,47,8626,blue_collar,divorced,tertiary,email,26,294.89,0
3903,41,15998,white_collar,single,primary,phone,21,110.02,0
3904,20,1314,entrepreneur,married,primary,email,41,400.97,0
3905,28,15446,entrepreneur,single,secondary,sms,24,28.26,0
3906,62,312,white_collar,single,secondary,email,39,405.05,1
3907,21,1758,blue_collar,divorced,primary,email,16,23.06,0
3908,43,12370,entrepreneur,married,tertiary,phone,32,331.85,0
3909,44,14129,entrepreneur,married,secondary,sms,16,48.6,0
3910,63,5124,white_collar,married,primary,email,13,133.1,0
3911,60,13139,white_collar,single,secondary,sms,42,363.74,0
3912,44,5241,white_collar,single,secondary,sms,32,147.4,0
3913,59,18278,student,married,secondary,email,41,260.48,0
3914,68,6088,student,married,tertiary,phone,44,458.47,0
3915,67,13877,student,divorced,primary,sms,24,34.32,0
3916,23,5678,white_collar,married,tertiary,email,13,407.43,0
3917,32,15151,blue_collar,single,tertiary,sms,11,41.98,0
3918,47,3945,entrepreneur,single,secondary,sms,15,72.13,1
3919,59,11982,student,single,primary,sms,10,68.47,0
3920,54,14347,blue_collar,divorced,secondary,email,42,497.11,0
3921,54,11584,white_collar,married,tertiary,sms,41,98.29,0
3922,59,478,student,single,tertiary,sms,3,449.41,1
3923,54,3393,white_collar,divorced,primary,phone,16,495.56,0
3924,52,19813,blue_collar,divorced,tertiary,email,44,198.05,0
3925,40,11730,student,single,tertiary,email,17,319.21,0
3926,23,13760,student,divorced,primary,sms,25,391.75,0
3927,21,16708,student,divorced,secondary,phone,30,202.4,0
3928,35,837,student,single,primary,sms,47,89.29,1
3929,26,16719,blue_collar,divorced,tertiary,sms,35,222.54,0
3930,66,12570,student,single,primary,email,37,388.22,0
3931,46,17195,entrepreneur,single,secondary,phone,13,392.57,0
3932,30,16217,entrepreneur,divorced,tertiary,sms,24,122.96,0
3933,64,14879,white_collar,single,secondary,email,38,95.73,0
3934,69,18372,student,single,secondary,sms,26,461.07,0
3935,34,17743,entrepreneur,married,primary,sms,9,31.56,0
3936,62,7371,entrepreneur,single,secondary,phone,19,370.02,0
3937,49,17232,entrepreneur,married,primary,phone,28,32.75,0
3938,65,12278,blue_collar,married,primary,phone,7,420.57,0
3939,39,14590,student,married,secondary,sms,45,453.65,0
3940,21,13963,blue_collar,married,primary,phone,22,155.74,0
3941,22,1923,blue_collar,divorced,primary,email,30,46.23,0
3942,54,6952,entrepreneur,divorced,secondary,sms,37,245.54,0
3943,58,13172,entrepreneur,single,tertiary,phone,16,156.25,0
3944,66,11233,white_collar,single,primary,sms,36,214.4,0
3945,30,15211,student,single,primary,sms,5,335.84,1
3946,51,6619,student,divorced,secondary,email,29,112.81,0
3947,62,1877,entrepreneur,married,primary,email,23,184.91,0
3948,39,17706,entrepreneur,divorced,secondary,email,6,393.46,0
3949,40,14872,student,divorced,tertiary,sms,36,325.44,0
3950,68,13721,white_collar,single,tertiary,sms,33,169.87,0
3951,20,11959,entrepreneur,single,secondary,email,49,335.51,0
3952,59,18261,white_collar,single,tertiary,sms,41,385.0,0
3953,51,9596,blue_collar,married,secondary,email,16,300.32,0
3954,49,7590,entrepreneur,married,primary,email,34,127.35,0
3955,62,8993,blue_collar,divorced,tertiary,phone,43,10.12,0
3956,68,3089,entrepreneur,married,primary,email,26,403.4,0
3957,66,8443,blue_collar,single,primary,phone,37,413.09,0
3958,38,17809,entrepreneur,married,secondary,email,13,351.83,0
3959,63,12014,white_collar,married,tertiary,sms,17,47.52,0
3960,61,9098,white_collar,married,tertiary,phone,32,296.76,0
3961,38,2822,white_collar,married,primary,sms,32,412.3,0
3962,61,4756,blue_collar,single,primary,sms,28,200.94,1
3963,28,17809,white_collar,single,secondary,email,29,107.02,0
3964,56,4233,blue_collar,divorced,tertiary,email,25,297.94,0
3965,21,19353,entrepreneur,divorced,secondary,sms,47,414.89,0
3966,68,1342,blue_collar,divorced,secondary,email,22,33.95,0
3967,18,8639,entrepreneur,married,secondary,email,27,302.51,0
3968,45,1931,student,married,tertiary,email,44,325.16,0
3969,41,18053,student,single,secondary,sms,38,305.16,0
3970,52,7346,student,divorced,tertiary,phone,20,328.52,0
3971,30,18402,blue_collar,single,secondary,phone,45,319.37,0
3972,64,3332,student,divorced,primary,sms,24,73.9,0
3973,51,3858,student,divorced,secondary,email,47,125.12,0
3974,28,6097,student,divorced,secondary,email,47,313.31,0
3975,53,18839,entrepreneur,married,tertiary,phone,8,18.67,0
3976,68,11072,white_collar,divorced,primary,sms,14,321.02,0
3977,34,15468,blue_collar,divorced,primary,sms,39,336.04,0
3978,52,1924,student,married,tertiary,email,14,127.2,0
3979,35,10783,entrepreneur,divorced,tertiary,email,5,303.09,0
3980,57,4160,white_collar,married,primary,email,47,271.7,0
3981,39,504,white_collar,married,tertiary,sms,21,137.74,0
3982,41,18205,white_collar,single,primary,phone,15,236.86,0
3983,36,11117,entrepreneur,married,secondary,sms,36,455.72,0
3984,54,3945,student,married,secondary,sms,33,219.04,0
3985,56,11484,white_collar,married,primary,sms,17,318.62,0
3986,38,16548,entrepreneur,divorced,primary,phone,20,27.32,0
3987,25,9591,entrepreneur,single,secondary,email,1,48.12,1
3988,45,13212,blue_collar,divorced,secondary,email,16,49.84,0
3989,22,11885,entrepreneur,married,primary,sms,45,391.34,0
3990,34,1068,white_collar,married,tertiary,sms,18,181.63,0
3991,54,468,white_collar,single,tertiary,phone,10,121.53,1
3992,53,8524,entrepreneur,single,primary,phone,23,376.19,0
3993,36,2342,white_collar,married,tertiary,email,18,93.28,0
3994,44,3183,entrepreneur,married,secondary,sms,49,130.78,0
3995,51,13422,white_collar,divorced,secondary,phone,9,221.16,0
3996,28,1569,blue_collar,married,tertiary,phone,46,172.4,0
3997,62,4825,student,divorced,primary,sms,30,296.84,0
3998,64,4359,blue_collar,single,secondary,sms,13,175.54,1
3999,29,3722,blue_collar,divorced,secondary,sms,31,202.55,0
4000,38,10392,student,married,secondary,sms,46,432.81,0
4001,28,17307,white_collar,divorced,tertiary,sms,43,443.42,0
4002,56,3531,student,divorced,primary,sms,13,415.58,0
4003,45,4251,entrepreneur,single,tertiary,phone,32,433.77,1
4004,22,4313,student,divorced,primary,sms,17,289.17,0
4005,34,15335,blue_collar,married,primary,email,3,326.65,0
4006,37,9089,student,divorced,tertiary,sms,1,283.01,0
4007,58,879,white_collar,divorced,secondary,email,5,394.94,1
4008,63,15451,blue_collar,divorced,primary,email,32,279.99,0
4009,29,11142,entrepreneur,married,tertiary,email,25,64.43,0
4010,23,19376,white_collar,divorced,secondary,sms,45,406.69,0
4011,34,5634,blue_collar,married,primary,sms,5,382.69,0
4012,68,3406,entrepreneur,divorced,primary,email,37,411.95,0
4013,36,3002,white_collar,single,secondary,sms,23,103.31,1
4014,43,13491,entrepreneur,single,primary,phone,12,143.09,0
4015,65,3818,student,single,tertiary,phone,34,154.92,1
4016,61,121,student,married,primary,phone,23,258.96,0
4017,61,1600,entrepreneur,married,primary,phone,16,75.6,0
4018,69,9134,student,married,secondary,sms,49,198.84,0
4019,49,15899,entrepreneur,divorced,tertiary,email,5,99.26,0
4020,23,3741,white_collar,married,secondary,sms,44,139.73,0
4021,53,291,blue_collar,married,tertiary,phone,47,356.13,0
4022,55,13406,entrepreneur,married,secondary,sms,28,428.86,0
4023,28,13514,blue_collar,married,primary,sms,6,21.22,0
4024,50,8687,blue_collar,single,tertiary,phone,13,287.29,0
4025,41,4762,entrepreneur,divorced,tertiary,email,43,27.67,0
4026,40,4426,student,single,primary,sms,30,51.77,1
4027,32,9165,white_collar,divorced,secondary,sms,26,355.49,0
4028,44,10571,blue_collar,divorced,tertiary,phone,17,370.45,0
4029,28,12741,white_collar,single,primary,email,9,408.85,1
4030,68,9296,blue_collar,married,primary,phone,16,242.38,0
4031,67,12826,entrepreneur,single,tertiary,phone,49,431.31,0
4032,34,15751,student,divorced,tertiary,sms,18,91.75,0
4033,68,8636,white_collar,divorced,tertiary,email,13,132.36,0
4034,31,19195,blue_collar,married,primary,phone,29,75.91,0
4035,44,13044,entrepreneur,single,secondary,sms,43,400.79,0
4036,35,6373,entrepreneur,divorced,secondary,phone,45,122.05,0
4037,45,6384,blue_collar,single,tertiary,sms,24,86.2,0
4038,68,8917,blue_collar,married,primary,email,45,315.32,0
4039,64,18162,blue_collar,married,primary,phone,44,47.77,0
4040,64,8514,student,divorced,tertiary,email,46,32.0,0
4041,21,17227,blue_collar,married,primary,email,13,62.29,0
4042,24,16946,blue_collar,divorced,primary,sms,25,10.12,0
4043,62,18052,student,divorced,primary,phone,41,351.53,0
4044,52,11639,entrepreneur,married,tertiary,phone,46,285.5,0
4045,65,14093,blue_collar,married,tertiary,sms,1,112.84,0
4046,26,13551,white_collar,single,tertiary,sms,9,124.17,1
4047,25,14792,entrepreneur,single,secondary,email,4,407.37,1
4048,69,18220,white_collar,divorced,secondary,phone,28,255.89,0
4049,62,13434,blue_collar,single,tertiary,phone,12,352.28,0
4050,34,8003,student,divorced,primary,sms,24,231.85,0
4051,34,15729,student,married,primary,sms,46,126.48,0
4052,66,17840,student,married,tertiary,sms,9,485.5,0
4053,50,1114,blue_collar,single,primary,phone,35,287.17,1
4054,49,10960,blue_collar,divorced,primary,phone,38,74.18,0
4055,25,17538,white_collar,divorced,secondary,email,35,208.98,0
4056,36,1864,student,single,primary,sms,33,171.38,1
4057,55,6109,blue_collar,divorced,primary,email,35,114.9,0
4058,20,9704,entrepreneur,divorced,tertiary,phone,46,467.39,0
4059,22,16112,blue_collar,married,secondary,email,20,441.65,0
4060,30,767,blue_collar,divorced,secondary,email,2,107.58,1
4061,64,3470,entrepreneur,divorced,primary,email,44,182.55,0
4062,63,6076,student,divorced,tertiary,sms,26,383.53,0
4063,48,17878,entrepreneur,single,secondary,phone,42,112.17,0
4064,33,8713,student,single,secondary,sms,13,299.87,0
4065,67,5699,entrepreneur,single,primary,email,30,352.9,0
4066,49,3750,white_collar,divorced,secondary,sms,32,330.45,0
4067,39,12449,student,divorced,tertiary,phone,36,356.14,0
4068,46,9994,blue_collar,single,tertiary,phone,19,356.28,0
4069,39,3290,white_collar,single,secondary,email,22,482.75,1
4070,60,15445,student,divorced,tertiary,email,1,179.78,0
4071,20,8889,student,divorced,tertiary,sms,11,440.51,0
4072,27,491,student,married,primary,phone,26,20.69,0
4073,59,17559,entrepreneur,single,secondary,phone,48,151.22,0
4074,38,2750,student,divorced,secondary,sms,19,33.84,0
4075,33,13700,blue_collar,single,primary,phone,19,329.09,0
4076,29,14417,student,single,primary,email,12,59.39,0
4077,19,18868,blue_collar,single,primary,email,3,424.4,1
4078,58,17293,blue_collar,married,primary,sms,18,326.83,0
4079,41,15663,blue_collar,divorced,tertiary,sms,49,24.12,0
4080,52,6995,white_collar,divorced,tertiary,sms,5,360.24,0
4081,47,17643,blue_collar,single,primary,email,48,432.4,0
4082,47,1631,entrepreneur,divorced,secondary,sms,24,333.95,0
4083,64,5581,student,married,secondary,phone,14,24.96,0
4084,52,10974,entrepreneur,single,secondary,sms,38,430.38,0
4085,36,6263,white_collar,married,primary,phone,3,368.91,0
4086,67,5364,student,married,tertiary,email,6,195.44,0
4087,25,17715,blue_collar,divorced,tertiary,phone,12,171.03,0
4088,43,15990,student,divorced,tertiary,phone,11,245.11,0
4089,66,18907,white_collar,married,tertiary,phone,39,434.88,0
4090,57,11867,white_collar,divorced,secondary,email,26,133.51,0
4091,24,8171,entrepreneur,married,secondary,phone,1,59.47,0
4092,47,15640,student,married,tertiary,phone,16,433.67,0
4093,24,3008,student,single,primary,sms,48,22.88,1
4094,20,4812,student,married,tertiary,sms,49,456.39,0
4095,18,12290,entrepreneur,married,tertiary,sms,47,159.82,0
4096,53,19999,white_collar,divorced,primary,phone,9,259.03,0
4097,42,19887,blue_collar,single,tertiary,phone,5,74.82,1
4098,54,10250,student,divorced,secondary,email,8,452.1,0
4099,18,19219,entrepreneur,single,primary,phone,21,377.42,0
4100,32,4591,entrepreneur,divorced,primary,phone,33,462.84,0
4101,54,14019,blue_collar,married,tertiary,email,39,344.78,0
4102,30,14268,white_collar,single,secondary,phone,43,100.5,0
4103,57,8693,student,single,secondary,email,20,161.05,0
4104,25,17458,student,single,secondary,email,45,248.56,0
4105,22,16707,entrepreneur,single,tertiary,sms,22,307.56,0
4106,26,4713,white_collar,divorced,tertiary,phone,13,463.97,0
4107,18,11526,student,divorced,secondary,sms,39,198.14,0
4108,53,16709,blue_collar,single,tertiary,phone,11,354.51,0
4109,52,8283,white_collar,single,secondary,sms,18,480.89,0
4110,19,17825,white_collar,single,tertiary,email,30,84.66,0
4111,57,8501,entrepreneur,divorced,primary,email,33,432.73,0
4112,40,3827,entrepreneur,single,primary,email,44,216.15,1
4113,26,13803,student,single,tertiary,email,3,368.89,1
4114,51,19287,entrepreneur,single,tertiary,phone,1,153.83,1
4115,63,10318,white_collar,divorced,secondary,phone,36,173.65,0
4116,31,493,student,married,primary,sms,6,23.3,1
4117,21,16092,student,married,secondary,phone,37,485.99,0
4118,47,9135,white_collar,divorced,tertiary,phone,29,408.59,0
4119,48,9816,student,married,secondary,sms,11,56.02,0
4120,55,8895,blue_collar,single,secondary,email,13,499.76,0
4121,28,681,blue_collar,single,tertiary,sms,11,306.46,1
4122,52,14430,student,divorced,primary,sms,38,428.33,0
4123,25,10231,entrepreneur,divorced,secondary,email,25,42.66,0
4124,20,232,blue_collar,married,tertiary,sms,15,200.83,0
4125,31,19322,student,married,secondary,sms,13,338.13,0
4126,30,15084,blue_collar,single,tertiary,sms,42,62.15,0
4127,62,3485,entrepreneur,divorced,tertiary,phone,33,249.56,0
4128,49,3870,white_collar,married,tertiary,email,13,226.91,0
4129,51,2368,student,married,primary,email,38,115.86,0
4130,62,1075,student,single,primary,sms,24,157.13,1
4131,36,7705,student,single,tertiary,phone,20,483.89,0
4132,55,7313,student,single,primary,email,44,151.44,0
4133,33,11555,student,single,secondary,email,17,114.58,0
4134,19,2935,student,married,primary,sms,24,272.74,0
4135,57,2838,entrepreneur,divorced,primary,sms,26,338.77,0
4136,34,9649,white_collar,divorced,secondary,sms,40,365.3,0
4137,51,4234,entrepreneur,single,secondary,email,32,379.58,1
4138,59,6933,entrepreneur,single,secondary,sms,29,28.05,0
4139,33,8453,white_collar,married,tertiary,sms,14,202.94,0
4140,55,15790,entrepreneur,single,secondary,sms,37,389.24,0
4141,19,2009,blue_collar,divorced,secondary,phone,22,453.38,0
4142,19,14596,entrepreneur,single,secondary,sms,34,305.08,0
4143,43,12162,student,divorced,tertiary,email,27,35.63,0
4144,30,9950,blue_collar,single,primary,sms,28,204.36,0
4145,64,2063,blue_collar,single,tertiary,email,22,46.37,1
4146,48,5253,white_collar,divorced,primary,phone,43,376.78,0
4147,51,10581,entrepreneur,married,secondary,phone,3,41.12,0
4148,56,1066,entrepreneur,married,tertiary,sms,22,101.01,0
4149,20,989,blue_collar,single,tertiary,email,48,214.31,1
4150,25,19545,entrepreneur,single,primary,sms,21,236.7,0
4151,40,6561,entrepreneur,divorced,tertiary,sms,16,209.18,0
4152,31,6266,white_collar,divorced,tertiary,email,9,237.06,0
4153,44,16106,blue_collar,single,primary,email,13,359.49,0
4154,46,11481,student,divorced,tertiary,email,10,190.94,0
4155,56,16444,blue_collar,married,tertiary,email,49,278.4,0
4156,56,11040,white_collar,married,secondary,email,21,158.65,0
4157,18,11358,white_collar,divorced,secondary,phone,49,183.28,0
4158,34,7380,white_collar,divorced,secondary,phone,42,310.76,0
